age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,was_contacted_before,has_loan_burden,prev_success,age_group,economic_sentiment
40,management,single,university.degree,no,yes,no,telephone,aug,tue,2,999,1,nonexistent,-1.1,92.89,-30.8,3.46,5191.0,no,1,1,0,middle_age,0.8368200836820082
28,technician,single,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,-1.8,93.145,-37.2,4.69,4963.6,yes,0,0,0,young_adult,0.5690376569037655
35,unemployed,married,professional.course,unknown,no,no,cellular,aug,fri,12,999,0,nonexistent,-1.1,92.945,-50.0,1.019,4963.6,yes,0,0,0,middle_age,0.03347280334728022
48,retired,married,basic.6y,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.1,94.684,-30.0,3.094,5076.2,yes,0,0,0,middle_age,0.8702928870292886
41,blue-collar,married,basic.9y,unknown,no,no,cellular,may,fri,2,999,0,nonexistent,-0.1,93.451,-37.9,4.641,5008.7,no,0,0,0,middle_age,0.5397489539748954
47,technician,divorced,unknown,no,no,no,cellular,jul,wed,3,999,0,success,-3.4,92.544,-46.1,3.505,5228.1,no,0,0,1,middle_age,0.1966527196652718
63,management,single,high.school,no,unknown,no,telephone,may,mon,1,999,0,nonexistent,-0.1,92.515,-33.7,4.993,5076.2,no,0,0,0,senior,0.715481171548117
21,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,1,999,1,nonexistent,1.1,92.997,-38.0,5.026,5099.1,no,1,0,0,young,0.5355648535564853
59,technician,married,university.degree,unknown,yes,yes,cellular,aug,tue,1,999,0,nonexistent,-0.1,93.23,-46.3,4.128,5008.7,no,0,1,0,senior,0.1882845188284519
41,services,single,university.degree,no,yes,no,cellular,oct,tue,2,999,1,nonexistent,-1.1,92.942,-35.3,1.864,5228.1,yes,1,1,0,middle_age,0.6485355648535566
29,services,single,basic.9y,no,yes,yes,telephone,may,fri,1,999,0,nonexistent,-1.1,93.614,-35.5,4.399,5195.8,no,0,1,0,young_adult,0.6401673640167364
24,services,single,basic.9y,unknown,yes,yes,cellular,oct,thu,7,999,0,failure,-0.1,94.438,-28.0,3.737,5191.0,no,0,1,0,young,0.9539748953974895
37,blue-collar,divorced,high.school,no,yes,no,telephone,may,fri,4,999,0,nonexistent,-2.9,94.223,-44.5,1.103,5191.0,no,0,1,0,middle_age,0.26359832635983255
51,blue-collar,married,basic.4y,unknown,yes,no,telephone,mar,wed,6,3,0,nonexistent,1.1,93.687,-37.7,2.344,5195.8,no,0,1,0,senior,0.5481171548117153
38,self-employed,married,university.degree,unknown,yes,no,telephone,feb,wed,5,999,0,nonexistent,1.1,94.059,-43.1,4.491,5191.0,no,0,1,0,middle_age,0.32217573221757306
58,blue-collar,married,high.school,no,no,no,cellular,may,tue,4,999,0,nonexistent,-0.1,93.901,-43.7,3.756,5191.0,no,0,0,0,senior,0.29707112970711275
22,management,single,university.degree,unknown,yes,no,cellular,may,wed,1,999,0,nonexistent,1.4,92.37,-38.7,2.519,5176.3,no,0,1,0,young,0.5062761506276149
39,services,married,university.degree,no,yes,no,cellular,oct,thu,3,999,0,nonexistent,-0.1,93.83,-33.7,3.338,5228.1,yes,0,1,0,middle_age,0.715481171548117
24,services,single,professional.course,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-3.4,94.439,-36.3,4.766,5076.2,no,0,1,0,young,0.6066945606694562
44,management,married,high.school,no,unknown,no,telephone,may,fri,1,999,0,failure,-1.1,94.331,-48.0,3.27,5099.1,no,0,0,0,middle_age,0.11715481171548106
50,student,single,high.school,no,no,no,cellular,aug,thu,3,999,1,nonexistent,-1.1,93.407,-28.8,1.638,5176.3,no,1,0,0,senior,0.9205020920502092
34,technician,married,high.school,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,93.037,-33.9,3.587,5191.0,no,0,0,0,young_adult,0.7071129707112971
18,retired,single,high.school,no,unknown,no,cellular,jul,thu,1,999,0,nonexistent,-0.1,93.17,-37.0,1.808,5099.1,no,0,0,0,young,0.5774058577405857
42,blue-collar,married,university.degree,no,no,no,cellular,may,tue,2,999,1,nonexistent,-1.1,93.653,-47.4,3.364,5099.1,no,1,0,0,middle_age,0.14225941422594138
45,blue-collar,married,high.school,no,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,93.252,-47.6,3.477,5176.3,yes,0,1,0,middle_age,0.13389121338912116
44,blue-collar,single,university.degree,no,no,no,cellular,aug,tue,4,999,0,nonexistent,-0.1,93.095,-43.8,2.229,5228.1,no,0,0,0,middle_age,0.29288702928870297
54,blue-collar,married,basic.6y,no,yes,no,telephone,jan,wed,11,999,0,failure,1.1,92.505,-28.7,3.901,5176.3,no,0,1,0,senior,0.9246861924686192
27,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,wed,4,999,0,failure,-0.1,92.473,-47.3,1.926,5195.8,no,0,1,0,young_adult,0.14644351464435149
48,blue-collar,single,unknown,no,no,yes,telephone,may,mon,5,999,1,nonexistent,-1.8,92.276,-35.2,0.699,5076.2,no,1,1,0,middle_age,0.6527196652719663
54,management,married,professional.course,no,no,no,cellular,may,wed,2,999,0,nonexistent,-0.1,94.751,-35.4,2.181,5191.0,yes,0,0,0,senior,0.6443514644351465
18,technician,married,high.school,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.1,93.132,-48.6,4.438,5099.1,no,0,0,0,young,0.09205020920502074
43,admin.,divorced,high.school,no,yes,no,telephone,may,mon,4,999,0,nonexistent,-1.1,92.387,-33.9,3.179,5076.2,no,0,1,0,middle_age,0.7071129707112971
33,services,single,basic.9y,no,yes,no,telephone,jun,fri,1,999,0,nonexistent,-2.9,93.658,-39.4,4.381,5008.7,no,0,1,0,young_adult,0.47698744769874474
39,self-employed,married,university.degree,no,no,yes,cellular,jun,wed,2,14,0,nonexistent,1.4,93.933,-38.8,1.201,5228.1,no,0,1,0,middle_age,0.502092050209205
44,admin.,married,basic.4y,no,no,no,cellular,may,tue,4,999,0,failure,-0.1,93.948,-50.7,1.485,5099.1,yes,0,0,0,middle_age,0.004184100418409804
34,technician,divorced,professional.course,no,yes,no,cellular,nov,wed,6,999,0,nonexistent,1.4,94.689,-29.4,1.36,5176.3,no,0,1,0,young_adult,0.895397489539749
31,management,married,professional.course,no,yes,no,telephone,nov,thu,2,999,0,nonexistent,-0.1,92.748,-36.2,4.097,4963.6,no,0,1,0,young_adult,0.6108786610878659
40,entrepreneur,divorced,university.degree,no,no,yes,telephone,jun,mon,9,999,0,nonexistent,-2.9,94.497,-36.4,3.334,5076.2,no,0,1,0,middle_age,0.602510460251046
26,services,divorced,high.school,unknown,no,no,cellular,mar,wed,2,16,2,nonexistent,-1.1,94.526,-41.5,2.118,5099.1,no,1,0,0,young_adult,0.3891213389121338
26,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,-3.4,93.376,-34.0,4.077,5076.2,yes,0,1,0,young_adult,0.702928870292887
48,services,married,professional.course,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.1,94.646,-30.9,2.555,5008.7,no,0,1,0,middle_age,0.8326359832635983
26,admin.,married,basic.4y,no,yes,unknown,telephone,may,wed,5,999,0,nonexistent,1.1,92.719,-39.0,3.349,4963.6,no,0,1,0,young_adult,0.49372384937238484
47,technician,married,basic.9y,no,yes,no,telephone,apr,mon,2,999,0,nonexistent,-0.1,93.072,-37.8,4.404,5228.1,no,0,1,0,middle_age,0.5439330543933055
45,management,divorced,basic.4y,unknown,yes,no,cellular,jul,tue,4,999,0,nonexistent,-1.1,94.15,-45.8,2.51,5076.2,no,0,1,0,middle_age,0.2092050209205021
19,retired,married,high.school,no,yes,no,cellular,mar,thu,2,999,0,nonexistent,1.1,94.626,-42.4,3.952,5195.8,no,0,1,0,young,0.3514644351464435
31,blue-collar,married,basic.4y,no,yes,no,telephone,nov,mon,2,999,0,nonexistent,-1.8,92.401,-39.6,3.129,5195.8,no,0,1,0,young_adult,0.4686192468619245
54,self-employed,married,high.school,no,no,no,cellular,may,fri,1,999,0,nonexistent,-0.1,93.927,-35.0,4.638,5076.2,no,0,0,0,senior,0.6610878661087866
28,services,married,university.degree,no,no,no,telephone,jul,mon,1,999,0,nonexistent,-0.1,94.621,-28.5,2.643,5195.8,no,0,0,0,young_adult,0.9330543933054393
34,management,single,university.degree,no,no,no,cellular,oct,mon,1,999,0,nonexistent,1.4,92.465,-47.5,1.951,5076.2,no,0,0,0,young_adult,0.13807531380753127
45,retired,married,basic.4y,unknown,yes,yes,telephone,may,mon,2,999,0,nonexistent,-1.8,92.671,-38.2,1.822,5176.3,no,0,1,0,middle_age,0.5271966527196651
49,management,divorced,basic.9y,no,yes,no,cellular,nov,thu,5,999,0,nonexistent,1.1,93.939,-36.2,1.476,5099.1,no,0,1,0,middle_age,0.6108786610878659
36,technician,divorced,professional.course,no,no,no,cellular,may,wed,5,999,0,nonexistent,-3.4,93.823,-31.1,2.207,4963.6,no,0,0,0,middle_age,0.8242677824267781
32,management,married,university.degree,no,yes,no,telephone,nov,mon,1,999,0,nonexistent,-0.1,92.967,-30.6,2.55,5228.1,no,0,1,0,young_adult,0.8451882845188283
57,technician,single,basic.4y,no,no,no,telephone,dec,fri,3,999,0,nonexistent,-0.1,94.604,-35.0,1.232,5176.3,no,0,0,0,senior,0.6610878661087866
60,student,married,university.degree,no,no,no,cellular,apr,tue,2,999,1,failure,1.1,93.193,-46.1,3.879,5228.1,no,1,0,0,senior,0.1966527196652718
51,management,married,professional.course,no,no,yes,cellular,aug,tue,3,999,2,nonexistent,-1.1,93.077,-32.2,4.771,5076.2,no,1,1,0,senior,0.7782426778242676
41,blue-collar,divorced,illiterate,no,yes,no,telephone,may,mon,3,999,0,nonexistent,-0.1,94.36,-37.0,2.451,5076.2,no,0,1,0,middle_age,0.5774058577405857
30,management,married,university.degree,no,yes,no,telephone,may,fri,1,999,0,failure,-2.9,93.642,-27.8,4.715,5076.2,no,0,1,0,young_adult,0.9623430962343096
30,technician,married,university.degree,no,yes,no,telephone,mar,thu,7,999,0,nonexistent,-1.8,93.335,-28.0,2.495,5008.7,no,0,1,0,young_adult,0.9539748953974895
46,blue-collar,married,university.degree,no,yes,no,cellular,apr,thu,7,999,0,nonexistent,1.1,93.599,-37.6,1.605,5017.5,no,0,1,0,middle_age,0.5523012552301254
45,management,single,high.school,no,no,no,cellular,jul,mon,1,999,0,success,1.4,94.041,-28.3,4.424,5099.1,no,0,0,1,middle_age,0.9414225941422594
56,technician,married,professional.course,no,yes,no,telephone,may,wed,4,999,0,nonexistent,-3.4,92.415,-50.2,4.611,5076.2,no,0,1,0,senior,0.025104602510460015
47,entrepreneur,married,professional.course,no,no,yes,telephone,aug,wed,1,999,0,nonexistent,-1.8,93.057,-28.9,3.451,4963.6,no,0,1,0,middle_age,0.9163179916317992
21,retired,married,high.school,no,no,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,94.409,-27.7,4.703,5195.8,no,0,1,0,young,0.9665271966527197
52,blue-collar,married,professional.course,unknown,no,no,cellular,nov,tue,8,999,0,nonexistent,-0.1,94.081,-27.4,2.172,5076.2,no,0,0,0,senior,0.9790794979079498
28,admin.,married,basic.9y,unknown,no,no,cellular,feb,fri,3,999,0,nonexistent,-1.8,92.39,-32.2,2.04,5076.2,no,0,0,0,young_adult,0.7782426778242676
35,student,married,basic.6y,unknown,no,no,telephone,feb,mon,1,999,0,nonexistent,1.4,93.382,-46.5,4.405,5191.0,no,0,0,0,middle_age,0.17991631799163169
43,admin.,married,high.school,unknown,no,unknown,telephone,jul,thu,3,999,0,nonexistent,-1.1,92.991,-27.5,1.873,5176.3,no,0,0,0,middle_age,0.9748953974895397
63,blue-collar,married,university.degree,no,yes,no,telephone,sep,tue,5,999,0,nonexistent,-1.8,94.236,-40.6,4.455,5008.7,no,0,1,0,senior,0.4267782426778241
77,technician,single,university.degree,unknown,no,no,cellular,aug,thu,6,999,0,nonexistent,1.1,92.57,-39.5,1.685,5076.2,no,0,0,0,elderly,0.47280334728033463
47,entrepreneur,married,high.school,unknown,yes,no,cellular,may,tue,1,999,0,nonexistent,-0.1,92.573,-50.4,3.699,5008.7,no,0,1,0,middle_age,0.01673640167364011
37,unemployed,single,professional.course,no,no,no,telephone,may,tue,5,999,0,nonexistent,1.4,94.104,-42.6,4.244,5017.5,no,0,0,0,middle_age,0.34309623430962327
46,unemployed,married,basic.6y,no,no,no,cellular,jan,wed,5,999,0,nonexistent,1.4,94.734,-44.7,4.463,5176.3,no,0,0,0,middle_age,0.25523012552301233
50,blue-collar,married,university.degree,no,no,no,cellular,may,fri,3,999,0,nonexistent,1.1,93.202,-40.0,4.891,5228.1,no,0,0,0,senior,0.4518828451882844
36,admin.,single,professional.course,unknown,no,no,cellular,may,fri,2,999,0,nonexistent,-0.1,94.417,-44.4,1.959,4963.6,no,0,0,0,middle_age,0.26778242677824265
61,services,married,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,-1.8,93.223,-40.1,3.034,5076.2,no,0,0,0,senior,0.4476987447698743
42,management,single,university.degree,unknown,yes,no,cellular,jun,mon,1,3,2,nonexistent,-1.1,93.886,-47.3,4.853,5195.8,yes,1,1,0,middle_age,0.14644351464435149
45,admin.,single,basic.9y,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,-0.1,93.45,-28.0,0.679,5076.2,no,0,1,0,middle_age,0.9539748953974895
47,services,divorced,high.school,no,no,no,cellular,jul,wed,6,999,0,nonexistent,1.4,94.108,-34.9,3.348,5176.3,no,0,0,0,middle_age,0.6652719665271967
45,admin.,married,unknown,no,no,no,cellular,may,thu,5,999,0,nonexistent,-1.8,92.348,-27.2,1.294,4963.6,no,0,0,0,middle_age,0.9874476987447699
50,technician,married,basic.4y,unknown,yes,no,cellular,jun,wed,2,999,0,nonexistent,-1.1,93.611,-50.7,2.576,5076.2,no,0,1,0,senior,0.004184100418409804
32,blue-collar,single,university.degree,no,no,no,cellular,apr,wed,4,999,2,nonexistent,-0.1,94.763,-30.8,1.005,5191.0,no,1,0,0,young_adult,0.8368200836820082
33,blue-collar,single,unknown,unknown,no,no,telephone,mar,thu,4,12,0,failure,-1.1,94.13,-48.8,2.118,5176.3,no,0,0,0,young_adult,0.08368200836820085
26,blue-collar,divorced,high.school,unknown,yes,no,cellular,aug,mon,3,999,0,nonexistent,-2.9,92.792,-32.3,3.685,5228.1,no,0,1,0,young_adult,0.7740585774058578
45,technician,married,university.degree,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,92.985,-28.8,4.214,5017.5,no,0,1,0,middle_age,0.9205020920502092
49,services,married,university.degree,no,yes,no,telephone,aug,wed,2,999,0,nonexistent,1.1,93.969,-47.4,3.11,5099.1,no,0,1,0,middle_age,0.14225941422594138
45,student,married,university.degree,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,92.583,-27.9,2.558,5191.0,yes,0,1,0,middle_age,0.9581589958158996
60,management,divorced,basic.9y,no,no,yes,cellular,oct,mon,1,999,0,nonexistent,-1.1,92.219,-40.4,2.145,4963.6,no,0,1,0,senior,0.4351464435146443
39,entrepreneur,married,high.school,no,no,no,cellular,apr,tue,1,13,0,success,1.1,94.184,-42.6,4.634,5228.1,yes,0,0,1,middle_age,0.34309623430962327
48,blue-collar,married,basic.4y,no,no,yes,telephone,sep,fri,4,999,0,nonexistent,1.4,93.739,-31.8,1.505,5228.1,yes,0,1,0,middle_age,0.7949790794979078
26,management,divorced,university.degree,no,yes,yes,telephone,may,wed,1,999,0,nonexistent,-1.8,93.928,-30.4,3.652,5017.5,no,0,1,0,young_adult,0.8535564853556485
35,management,single,university.degree,unknown,yes,no,cellular,mar,fri,2,999,2,nonexistent,-0.1,92.258,-30.8,1.255,5195.8,no,1,1,0,middle_age,0.8368200836820082
48,retired,single,professional.course,no,no,yes,cellular,may,thu,11,999,1,failure,1.1,93.173,-35.9,4.602,5008.7,no,1,1,0,middle_age,0.6234309623430963
50,blue-collar,single,high.school,no,no,no,telephone,apr,fri,4,999,0,success,-3.4,93.565,-43.7,1.893,5076.2,no,0,0,1,senior,0.29707112970711275
36,technician,single,basic.4y,no,no,no,cellular,may,tue,4,999,0,nonexistent,1.1,93.992,-44.2,2.272,5191.0,no,0,0,0,middle_age,0.27615062761506254
39,blue-collar,married,university.degree,unknown,no,no,telephone,nov,mon,1,999,0,nonexistent,1.1,94.368,-45.3,1.442,5228.1,no,0,0,0,middle_age,0.23012552301255232
21,technician,married,university.degree,unknown,no,no,telephone,may,thu,3,999,0,success,1.4,92.936,-47.3,4.754,5076.2,no,0,0,1,young,0.14644351464435149
35,admin.,married,university.degree,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,-2.9,94.528,-41.4,4.55,4963.6,yes,0,1,0,middle_age,0.3933054393305439
50,management,single,university.degree,unknown,unknown,no,cellular,oct,thu,3,999,0,failure,-2.9,93.926,-30.3,2.722,5191.0,no,0,0,0,senior,0.8577405857740584
46,entrepreneur,single,university.degree,unknown,no,no,cellular,jul,wed,2,999,0,nonexistent,-0.1,93.224,-27.0,0.767,5017.5,no,0,0,0,middle_age,0.9958158995815899
46,management,single,university.degree,no,no,no,cellular,may,fri,2,999,1,nonexistent,1.1,93.899,-34.2,4.624,5228.1,no,1,0,0,middle_age,0.6945606694560668
40,management,single,professional.course,no,no,no,cellular,dec,mon,12,999,0,nonexistent,1.1,93.897,-47.1,4.88,5228.1,no,0,0,0,middle_age,0.15481171548117137
40,management,married,high.school,no,no,no,cellular,apr,thu,1,999,0,nonexistent,1.1,92.749,-34.7,0.943,5008.7,yes,0,0,0,middle_age,0.6736401673640166
32,management,married,university.degree,no,no,unknown,cellular,jun,mon,1,999,0,nonexistent,-1.1,92.217,-44.2,3.319,5191.0,no,0,0,0,young_adult,0.27615062761506254
48,services,married,professional.course,no,yes,no,cellular,aug,mon,2,999,1,nonexistent,-1.8,92.516,-33.6,4.85,5195.8,no,1,1,0,middle_age,0.7196652719665271
45,self-employed,divorced,high.school,no,no,no,telephone,jan,wed,2,999,0,nonexistent,-1.1,94.651,-45.2,3.706,4963.6,no,0,0,0,middle_age,0.23430962343096212
45,technician,divorced,basic.4y,no,unknown,no,telephone,jul,fri,1,999,0,nonexistent,-1.8,94.403,-46.9,2.911,5099.1,no,0,0,0,middle_age,0.16317991631799159
33,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,5,999,0,nonexistent,1.1,92.643,-35.6,2.143,5195.8,no,0,1,0,young_adult,0.6359832635983262
18,retired,married,illiterate,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.1,93.893,-34.4,3.898,5008.7,no,0,1,0,young,0.6861924686192469
53,management,married,basic.9y,unknown,no,yes,cellular,may,mon,2,999,0,nonexistent,-0.1,94.552,-46.4,4.991,4963.6,yes,0,1,0,senior,0.1841004184100418
34,housemaid,married,basic.9y,no,yes,no,cellular,nov,tue,3,999,0,nonexistent,-0.1,94.552,-38.6,3.454,5076.2,yes,0,1,0,young_adult,0.510460251046025
29,management,married,high.school,no,yes,no,cellular,oct,mon,4,999,0,nonexistent,-0.1,93.649,-29.8,2.86,4963.6,no,0,1,0,young_adult,0.8786610878661086
48,blue-collar,married,basic.9y,no,no,unknown,telephone,may,mon,11,999,0,nonexistent,1.1,94.057,-34.4,1.374,5099.1,no,0,0,0,middle_age,0.6861924686192469
35,blue-collar,married,university.degree,no,no,yes,cellular,mar,tue,1,999,0,failure,1.1,93.212,-34.6,4.433,5195.8,no,0,1,0,middle_age,0.6778242677824267
52,blue-collar,married,high.school,unknown,yes,no,telephone,may,tue,2,999,2,nonexistent,-1.8,92.386,-33.5,2.327,5195.8,no,1,1,0,senior,0.7238493723849372
47,admin.,single,professional.course,unknown,no,no,cellular,jun,wed,1,999,0,failure,-1.1,93.558,-42.4,4.028,5228.1,yes,0,0,0,middle_age,0.3514644351464435
48,self-employed,married,basic.6y,no,no,no,cellular,sep,mon,6,20,0,nonexistent,-2.9,93.017,-45.9,2.168,5099.1,no,0,0,0,middle_age,0.205020920502092
23,self-employed,married,high.school,unknown,no,no,telephone,nov,wed,2,999,0,nonexistent,-2.9,93.245,-33.3,1.167,5195.8,no,0,0,0,young,0.7322175732217574
54,technician,single,high.school,no,no,no,cellular,aug,fri,5,999,1,nonexistent,1.1,92.647,-31.4,3.584,5099.1,no,1,0,0,senior,0.8117154811715481
43,services,single,university.degree,no,no,no,cellular,jun,thu,11,999,0,nonexistent,-1.8,94.087,-29.4,3.041,5191.0,no,0,0,0,middle_age,0.895397489539749
35,admin.,single,university.degree,no,no,no,cellular,apr,fri,2,999,0,nonexistent,1.1,94.634,-31.8,1.299,5195.8,yes,0,0,0,middle_age,0.7949790794979078
41,technician,married,basic.9y,no,yes,no,telephone,mar,thu,1,999,0,nonexistent,1.4,93.999,-42.5,4.293,5195.8,no,0,1,0,middle_age,0.3472803347280334
18,technician,divorced,professional.course,no,no,no,cellular,jun,tue,2,999,0,nonexistent,-1.8,93.464,-39.6,1.969,5008.7,yes,0,0,0,young,0.4686192468619245
44,management,married,basic.9y,no,yes,yes,cellular,jun,thu,1,999,0,nonexistent,-1.1,93.277,-32.2,2.588,4963.6,no,0,1,0,middle_age,0.7782426778242676
27,management,married,unknown,no,yes,no,telephone,aug,thu,5,999,0,nonexistent,-0.1,93.615,-38.0,2.825,5195.8,no,0,1,0,young_adult,0.5355648535564853
23,unemployed,single,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,1.4,93.872,-37.5,1.721,5228.1,no,0,0,0,young,0.5564853556485355
21,management,married,professional.course,no,yes,no,telephone,feb,fri,3,999,0,failure,-1.8,92.526,-28.3,2.849,5191.0,no,0,1,0,young,0.9414225941422594
53,technician,divorced,university.degree,unknown,yes,yes,cellular,may,wed,1,999,0,nonexistent,1.1,94.23,-27.9,0.933,5195.8,no,0,1,0,senior,0.9581589958158996
32,admin.,married,university.degree,no,yes,yes,telephone,nov,mon,1,999,0,nonexistent,1.4,92.215,-32.6,1.459,5228.1,no,0,1,0,young_adult,0.7615062761506275
58,blue-collar,married,university.degree,no,yes,no,telephone,aug,thu,1,999,0,nonexistent,-0.1,94.369,-31.5,1.85,5076.2,no,0,1,0,senior,0.807531380753138
33,management,married,university.degree,no,yes,no,cellular,feb,thu,3,999,0,nonexistent,-1.8,93.49,-44.5,2.219,5017.5,no,0,1,0,young_adult,0.26359832635983255
19,management,single,university.degree,no,no,unknown,cellular,sep,wed,1,999,0,nonexistent,-1.1,93.316,-36.6,1.732,5076.2,yes,0,0,0,young,0.5941422594142258
26,technician,single,professional.course,no,yes,yes,telephone,may,tue,3,999,1,nonexistent,1.4,92.511,-39.4,2.711,5017.5,no,1,1,0,young_adult,0.47698744769874474
54,unemployed,single,professional.course,no,no,no,telephone,may,wed,3,999,1,nonexistent,-1.8,93.7,-49.8,3.542,5008.7,yes,1,0,0,senior,0.041841004184100423
38,housemaid,married,university.degree,unknown,yes,no,cellular,may,wed,9,999,2,nonexistent,-0.1,92.429,-29.7,2.157,4963.6,no,1,1,0,middle_age,0.8828451882845187
